word	local_natclass_trigrams	nonlocal_natclass_trigrams	length
p i p a x ʧ u s	90727	867599	8
p i p i s	46176	152352	5
pʰ i r i m a n	90774	622692	7
pʰ i r i m u n	102687	749566	7
pʰ i r i r p a s q a	181332	2324710	10
pʰ i r i r p a j t a w a n	237924	6145690	13
pʰ i r i t a w a n	163728	1908270	9
p i r w a	96120	244836	5
p i r w a m a n t a	169830	2375978	10
p i r w a s p i	137880	1171836	8
p i s e ɴ q a p u n i	126788	2365414	11
p i s i	28800	58752	4
p i s i ʧ a	66096	322020	6
p i s i ʧ u	75864	401506	6
p i s i k a n	84870	622284	7
p i s i ʎ a	64080	311292	6
p i s i ʎ a ʧ a	99378	930178	8
p i s i ʎ a t a	99378	930178	8
p i s i ʎ a t a r a x	157698	2803034	11
p i s i ʎ a t a x	110700	1242893	9
p i s i m a n t a	103194	1248365	9
p i s i ɲ a	60048	289836	6
p i s i n a ɲ ʧ u	134387	1690182	9
p i s i ɲ ʧ u	107447	746877	7
p i s i p a n	70452	539556	7
p i s i p u n i	109722	1007228	8
p i s i r a w	103320	745956	7
p i s i r a w u s i n a	197136	4283739	12
p i s i r p a n	119304	1127526	8
p i s i ʃ a ʎ a m p u n i	162490	4383884	13
p i s i s i t u	103512	1030738	8
p i s i s i t u ʎ a p i	186949	3940625	12
p i s i s l a t a	116550	1404686	9
p i s i t a	66096	322020	6
p i s i t a ʧ u	110052	1123485	8
p i s i t a ɲ a	96786	880538	8
p i s i t a ɲ a p u n i	172716	3896270	12
p i s i t a p u n i	144834	2206223	10
p i s i x t i n	98088	977875	8
p i s i j a ʧ e ɴ q a	104362	1976035	11
p i s i j a ʧ i n	104220	1338630	9
p i s i j a ʧ i n a ʧ u	159768	3801168	12
p i s i j a n	57636	466020	7
p i s i j a n ɲ a	94464	1141032	9
p i s i j a ɴ q a	70200	860456	9
p i s i j a p u n	93822	1245008	9
p i s i j a p u ʃ a n	113820	2257058	11
p i s i j a p u s q a	115236	2065490	11
p i s i j a p u s q a ŋ k u	163421	5311234	14
p i s i j a p u s q a j k u ʧ a	209815	8209142	16
p i s i j a r i ʧ i j k u	191610	5280110	13
p i s i j a r i n	116604	1465686	9
p i s i j a r i x t i n	158820	3844288	12
p i s i j a r p a ʧ i ŋ k u	200033	6651066	14
p i s i j a x t i n	108174	1728763	10
pʰ i ʃ k a	48528	147018	5
p i s k u n a ʧ u s	177261	2571674	10
p i s k u ɲ ʧ u s	183239	1983202	9
pʰ i ʃ k u r a k u j t a w a n	280149	9946554	15
pʰ i s p i r i s q a	148320	1992499	10
p i ʃ q a	40176	126708	5
p i ʃ q a n t i n	135612	1647008	9
pʰ i ʃ q a j u x	64818	608618	8
p i s j a p u ʃ a n	99996	1637642	10
p i t a ʧ u s	108780	735957	7
p i t a s m a n	82758	836693	8
p i t a x	50394	136300	5
p i t u ʧ i s q a j k i	195365	4148622	12
p i t u p i	94834	417068	6
p i t u t a	107855	446925	6
p i w a n	59400	197172	5
p i w a ɲ ʧ a	99396	674918	7
p i w a ɲ ʧ u s	137765	1221315	8
p i x ʧ a r i k u n i	205059	3674516	11
p i x ʧ a x p i s	81888	1088363	9
p i x ʧ a j k u s q a	131184	2415454	11
p i x p a t a	58476	449696	7
p i x p a x	37128	189950	6
p i x t a ʧ u s	106734	1010456	8
p i x t i t u t a	158423	1730550	9
p i x t u n a	96580	614204	7
p i x t u r i k u s p a	239398	4647886	12
p i x t u r i n a	173446	1802798	9
p i x t u r p a n a	173356	2362490	10
p i x t u r p a j t a	179620	3077830	11
p i x t u s q a	97897	854612	8
p i x t u s q a ɲ a	121891	1816950	10
p i x t u t a	102960	651656	7
p i x t u j k u k u n	198254	3707596	11
pʰ o q o	24750	48532	4
p o q o ʧ e ɴ q a ŋ k u	143325	3423361	12
p o q o ʧ i	66286	343702	6
p o q o ʧ i k o r̞ q a	176026	2978526	11
p o q o ʧ i k u n a	172447	2350686	10
p o q o ʧ i k u n a p a x	204271	4693492	13
p o q o ʧ i k u n i	178189	2520606	10
p o q o ʧ i k u j k u	176536	3367876	11
p o q o ʧ i ʎ a ŋ k u t a x ʧ u	262565	11028918	16
p o q o ʧ i ʎ a s a x t a x	176692	5116436	14
p o q o ʧ i n	95590	675715	7
p o q o ʧ i n a	109846	949477	8
p o q o ʧ i n a m a n t a	182530	4678076	13
p o q o ʧ i n a m p a x	146872	2961042	12
p o q o ʧ i n a ŋ k u p a x	209261	5857775	14
p o q o ʧ i n a p a x	141670	2344416	11
p o q o ʧ i ɲ ʧ i s	170182	2382974	10
p o q o ʧ i ɲ ʧ i x	163966	2192630	10
p o q o ʧ i ɲ ʧ u	154605	1839446	9
p o q o ʧ i n i	114598	1040731	8
p o q o ʧ i n i ɲ a	152542	2127090	10
p o q o ʧ i ŋ k u	129375	1630326	9
p o q o ʧ i ŋ k u m a n	169864	3849821	12
p o q o ʧ i s a ɲ ʧ i x	174628	3626246	12
p o q o ʧ i ʃ a ŋ k u	145737	2832342	11
p o q o ʧ i ʃ a ŋ k u ɲ a	193384	4792514	13
p o q o ʧ i ʃ a x t i n	161032	3695074	12
p o q o ʧ i ʃ a j k u	135352	2678682	11
p o q o ʧ i s p a	113806	1276826	9
p o q o ʧ i s q a	112798	1259781	9
p o q o ʧ i s q a ʎ a j k u t a	237707	9503569	16
p o q o ʧ i s q a n	127648	1985616	10
p o q o ʧ i s q a ɲ ʧ i s t a	233530	8150050	15
p o q o ʧ i s q a ɲ ʧ i s w a n	253906	10460630	16
p o q o ʧ i s q a n m a n	161506	4451810	13
p o q o ʧ i s q a n t a	171604	3770582	12
p o q o ʧ i s q a n w a n	191800	5182878	13
p o q o ʧ i s q a ŋ k u p i	205469	6138882	14
p o q o ʧ i s q a ŋ k u r i	237978	7114019	14
p o q o ʧ i s q a ŋ k u t a	217852	6371317	14
p o q o ʧ i s q a j k u p a x	198426	6533046	15
p o q o ʧ i s q a j k u t a q a	232127	8839879	16
p o q o ʧ i s q a j t a	144874	3246692	12
p o q o ʧ i x	81382	514739	7
p o q o ʧ i x ʧ u	114719	1539426	9
p o q o ʧ i x k a ŋ k u	158697	3841469	12
p o q o ʧ i x k u n a	163638	2909544	11
p o q o ʧ i x k u n a p a x t a x	229428	10175200	17
p o q o ʧ i x k u n a q a	186588	4650827	13
p o q o ʧ i x k u n a t a	197604	5162807	13
p o q o ʧ i x k u n a w a n	218070	6891615	14
p o q o ʧ i x k u n a x	173736	3546721	12
p o q o ʧ i j ʧ u	117568	1560856	9
p o q o ʧ i j k u	115660	1525026	9
p o q o ʧ i j m a n	107920	1708878	10
p o q o ʧ i j p i	104734	1276826	9
p o q o ʧ i j t a	110242	1348479	9
p o q o ʧ i j t a w a n	167266	3936468	12
p o q o k u n	101475	711510	7
p o q o ʎ a n	80300	590587	7
p o q o ʎ a x t a x ʧ u	133749	3460575	12
p o q o n	44550	164758	5
p o q o n a m p a x	94644	1365162	10
p o q o n a m p a x p i s	128184	3484890	13
p o q o n a n	77220	572953	7
p o q o n a n m a n t a	155034	3509340	12
p o q o n a t a q a	116334	1707672	10
p o q o ɲ ʧ o q a	124168	1343426	9
p o q o ɲ ʧ u	101947	710518	7
p o q o n ɲ a ʧ u	125430	1625878	9
p o q o n o ɴ q o j p a x p i s	165332	6830170	16
p o q o ɴ q a	55850	391635	7
p o q o ɴ q a ʧ u	91814	1255406	9
p o q o p u w a n	124608	1510647	9
p o q o p u w a j k u	144498	2858130	11
p o q o r e r̞ q a	133850	1484455	9
p o q o r i ʧ i k u	191622	2836686	10
p o q o r i ʧ i k u j k u	246432	6541459	13
p o q o r i ʎ a n	148620	1747030	9
p o q o r i m p u n i	169462	3123822	11
p o q o r i n	110550	752395	7
p o q o r i n a m p a x	161832	3187410	12
p o q o r i p u w a j k u	208296	5720010	13
p o q o r p a ʧ i ɲ ʧ u	219569	4999618	12
p o q o r p a n	113394	1078819	8
p o q o r p a n a j a s a r̞ q a ɲ a	225444	11657510	18
p o q o r p a r i n	174090	2717536	10
p o q o r̞ q a	79100	510330	7
p o q o r̞ q a ʧ u	115064	1526816	9
p o q o r̞ q o	82500	549662	7
p o q o s a n	63360	493600	7
p o q o ʃ a x t i n	112170	1796984	10
p o q o s p a	64560	439000	7
p o q o s p a q a	84360	1000916	9
p o q o s q a	63600	431200	7
p o q o s q a ʧ u	99564	1345876	9
p o q o s q a n	78450	801625	8
p o q o s q a n t a	122406	1842900	10
p o q o s q a ɴ q a	89250	1340954	10
p o q o s q a q a	82950	986775	9
p o q o s q a s t a	106368	1655691	10
p o q o x	35750	110710	5
p o q o x t a	60910	459917	7
p o q o x t e ɴ q a	94278	1452118	10
p o q o x t i m p i s	120244	2305470	11
p o q o j	36300	114088	5
p o q o j k u m a n a t a	153577	4188846	13
p o q o j k u n	101925	994470	8
p o q o j k u n a	119151	1339638	9
p o q o j k u n a m a n t a	191835	5739021	14
p o q o j k u n a m a t a	161235	4188846	13
p o q o j k u n a p a x	150975	3025158	12
p o q o j k u n a q a	142101	2429346	11
p o q o j k u n a s	133407	1890582	10
p o q o j k u n a s n i n	192807	5148834	13
p o q o j k u n a s n i ɲ ʧ i x	261375	9877976	16
p o q o j k u n a s n i n t a	244089	8334561	15
p o q o j k u n a s t a	165375	3621954	12
p o q o j k u n a t a	153117	2754066	11
p o q o j k u n a w a n	173583	3912234	12
p o q o j k u n a j k u	159453	3734376	12
p o q o j k u n a j u x	148113	3118884	12
p o q o j k u x t e ɴ q a	148616	3927649	13
p o q o j m a n	61266	658153	8
p o q o j m a n t a	105222	1580886	10
p o q o j m u n	71925	785654	8
p o q o j n i n	89760	900193	8
p o q o j n i ɲ ʧ i s	164544	2864850	11
p o q o j n i ɲ ʧ i s m a n t a	238938	9375815	16
p o q o j n i ɲ ʧ i x	158328	2649670	11
p o q o j n i ɲ ʧ i x t a	184746	4771154	13
p o q o j n i n t a	141042	2021596	10
p o q o j n i n t a q a	165792	3417462	12
p o q o j n i j k u p a x q a	174488	6015616	15
p o q o j n i j u x	99282	1515588	10
p o q o j p i	57828	439000	7
p o q o j p i s	72804	711688	8
p o q o j s i t u	103236	1327961	9
p o q o j s i t u s t a	170724	3594940	12
p o q o j t a	62940	469186	7
p o q o j t a q a	87690	1059453	9
p o q o j̠̠ q a	71350	470765	7
p u k a	44660	74612	4
p u k a ʎ a r i	125840	1279436	8
p u k a m a n	74072	555632	7
p u k a r a	87590	432929	6
p u k a w a n	100388	732449	7
p u k a j a r p a ʧ i s q a	198344	6103798	14
p u k i t a	97814	432755	6
p u k i t a ʎ a	132464	1163300	8
p u k i t a ʎ a t a	167762	2486062	10
pʰ u ʎ u	52780	95468	4
p u ɲ a ʧ a	72190	357285	6
p u ɲ a ʧ a m a n t a	146242	2766842	11
p u ɲ a k a	70426	345527	6
p u n a t a	76074	370135	6
p u n a t a m a n t a	150126	2823850	11
p u n a t a p e q a	124750	1835584	10
p u ɲ ʧ a j	89271	357285	6
p u ɲ ʧ a j̠̠ q a	122697	1033782	8
p u ɲ ʧ u s	115652	498938	6
pʰ u ɲ i	42253	75373	4
pʰ u ɲ i p i	76573	355691	6
pʰ u ɲ i s a x ʎ a p i r a x	188143	5516473	14
pʰ u ɲ i s a x p i	96385	1147412	9
pʰ u ɲ i j	55645	152251	5
p u ɲ o r̞ q a	100340	634295	7
p u n t a m a n	112365	1024830	8
p u n t a m a n t a	156321	2247328	10
p u n t a n t a	148203	1312146	8
p u n t a p i	110817	717767	7
p u n t a s m a n	125955	1496382	9
p u n t a s p e q a	143965	1978084	10
p u n t a s p i	124461	1098143	8
p u n t i t a m p i t a x	222231	5246217	13
p u n t u m p i	142269	1195162	8
p u n t u p i	141694	857456	7
p u ɲ u ʧ i n i	156772	1371122	8
p u ɲ u k a p u ŋ k u	193164	3662016	11
p u ɲ u k a p u s k a ŋ k u	239033	7620876	14
p u ɲ u k u ʃ a x t i n	210299	4600264	12
p u ɲ u k u s q a	162905	1697456	9
p u ɲ u k u j	128615	768306	7
p u ɲ u n a ʧ u	137630	1346908	8
p u ɲ u r i k u s a x	227612	3511687	11
p u ɲ u r i s a x ʎ a t a	221570	5500943	13
p u ɲ u r p a n a ʧ u	212318	4022153	11
p u ɲ u r p a ɲ ʧ i x	222668	3721149	11
p u ɲ u r p a p u s q a	216926	4340386	12
p u ɲ u s p a	100349	617981	7
p u ɲ u j m a n t a	136943	2014092	10
p u ŋ k o ɴ q a	92027	820650	8
p u ŋ k u	64032	225728	5
p u ŋ k u m a n	104521	1020780	8
p u ŋ k u n m a n	138282	1665237	9
p u ŋ k u n t a	154914	1306296	8
p u ŋ k u p i	108518	715636	7
p u ŋ k u p i t a x	158912	2168350	10
p u ŋ k u s t a	130128	1157778	8
p u ŋ k u t a	120901	761730	7
p u ŋ k u t a p i s	164425	2357182	10
p u ŋ k u j m a n t a	153618	2809457	11
p u p i t u s q o	142892	1618572	9
p u p o q o	62592	310704	6
p u p u	41470	82940	4
p u p u ʧ u s	126237	808932	7
p u p u s n i ɲ ʧ i x t u	229583	6324122	13
p u r a ʧ a m a n t a	173430	3165898	11
p u r a ʧ a p i	127926	1164437	8
p u r a t a	99378	447235	6
p u r a x m a n t a	138060	2021456	10
p u r a x p a t a p i s	159930	3623232	12
p u r a x t a	93834	654380	7
p u r e ɴ q a ŋ k u	143365	2271709	10
p u r e r̞ q a	122930	745883	7
p u r e r̞ q a ŋ k u	171115	2684314	10
p u r e r̞ q a j k u	160640	2534294	10
p u r i ʧ e r̞ q a	180430	1920060	9
p u r i ʧ i k u j k u p i s	296234	8703745	14
p u r i ʧ i n a m p a x	207108	3913288	12
p u r i ʧ i n a ŋ k u	221579	4100775	11
p u r i ʧ i ŋ k u	189611	2273394	9
p u r i ʧ i ʃ a ŋ k u	205973	3762744	11
p u r i ʧ i j	142506	818365	7
p u r i ʧ i j k u	175896	2138714	9
p u r i k u n	160905	1078682	7
p u r i k u n i	183873	1577498	8
p u r i k u ŋ k u	197445	2356903	9
p u r i k u ʃ a ʎ a x t i n	257190	7967788	14
p u r i k u ʃ a ɲ ʧ i x	240960	4861751	12
p u r i k u ʃ a ŋ k u	212069	3879469	11
p u r i k u s u n m a n	235677	5097108	12
p u r i m u n a	134403	1170842	8
p u r i n	100890	297183	5
p u r i n a	115146	472161	6
p u r i n a ʎ a m p a x p u n i	253610	9967912	16
p u r i n a m p a x	152172	1922606	10
p u r i n a m p a x q a	167472	3281002	12
p u r i n a n	134748	886212	7
p u r i n a ɲ ʧ i x ʧ u	230167	5353002	12
p u r i n a n t a	178704	2032450	9
p u r i n a ŋ k u r a j k u	279998	8764552	14
p u r i n a j p a x	150642	1898168	10
p u r i n ɲ a ʧ u	183816	2268308	9
p u r i ŋ k u	132755	932882	7
p u r i ŋ k u ʧ u	201427	2406949	9
p u r i ŋ k u m a n	173244	2597241	10
p u r i ŋ k u ɲ a ʧ u	220362	4222762	11
p u r i r i n	175410	1137492	7
p u r i r i n t a x	238014	3068288	10
p u r i r i s q a	190890	1953328	9
p u r i ʃ a ʎ a m p u n i	211036	5481204	13
p u r i ʃ a n	115794	773289	7
p u r i s a ɲ ʧ i s	184416	2630682	10
p u r i ʃ a n i	130050	1175217	8
p u r i ʃ a ŋ k u	149309	1818002	9
p u r i s a r̞ q a	146826	1601817	9
p u r i ʃ a s q a	133506	1413247	9
p u r i ʃ a s q a ŋ k u	181691	4093014	12
p u r i s a x	108882	592985	7
p u r i ʃ a x t i n	164604	2477726	10
p u r i ʃ a j k u	138924	1703462	9
p u r i s p a	117378	694406	7
p u r i s p u	124242	831389	7
p u r i s q a	116370	683137	7
p u r i s q a ʎ a n	164250	2484350	10
p u r i s q a m p e q a	165692	3333510	12
p u r i s q a m p i	145668	2059538	10
p u r i s q a ɲ ʧ i x	193590	3268092	11
p u r i s q a n t a	175176	2535858	10
p u r i s q a ŋ k u	164555	2522952	10
pʰ u r i t u s n i n m a n	258531	6539000	13
p u r i x	83610	207119	5
p u r i x t i n	143106	1372742	8
p u r i j	84690	212748	5
p u r i j k a ʧ a ŋ k u	199601	4759237	12
p u r i j k a ʧ a r i s q a	246978	7438802	14
p u r i j k a ʧ a ʃ a ɴ q a	195516	5744376	14
p u r i j k u	118080	859982	7
p u r i j m a n t a	154296	2202462	10
p u r i j m a t a	123696	1411518	9
p u r i j n i n t a	190620	2762722	10
p u r i j p i	107154	694406	7
p u r i j p i s	122130	1068446	8
p u r i j t a	112662	739675	7
p u r i j t a p i s	156186	2322917	10
p u r m a	74115	187603	5
pʰ u r m u r i ʧ i ʃ a n i	257184	6662132	13
p u r u	71775	127571	4
p u r u ʎ a t a ɲ a	201708	2724244	10
pʰ u r u m a p e q a	142825	1862570	10
p u r u m a s	114696	668318	7
p u s a ʧ i k u ɲ ʧ u	216023	3978651	11
p u s a k a p u w a r̞ q a j k u	223314	9861336	16
p u s a m u j	58668	433337	7
p u s a n	44880	170796	5
p u s a n a w a j k u	129894	2780762	11
p u s a ŋ k u	78395	624164	7
p u s a r i s u n	135096	1799384	9
p u s a r̞ q a j k u	113622	1976626	10
p u s a s q a	62592	444214	7
p u s a w a ŋ k i	106554	1427459	9
p u s a w a ŋ k u	110579	1522184	9
p u s a w a x	68856	466562	7
p u s a x	37968	114860	5
p u s a x n i j u x	97188	1529018	10
pʰ u ʃ k a	55488	165383	5
pʰ u ʃ k a k u n	129303	1239842	8
pʰ u ʃ k a ɲ ʧ i x	138288	1516858	9
pʰ u ʃ k a ŋ k e q a	127068	1840612	10
pʰ u ʃ k a p i	83100	574529	7
pʰ u ʃ k a r i s p a	155406	2196896	10
pʰ u ʃ k a s p a	93072	820175	8
pʰ u ʃ k a t a	90786	612812	7
pʰ u ʃ k a x	66198	277124	6
pʰ u s k a j k u	96438	1002182	8
pʰ u s u ʎ u s	114347	726230	7
pʰ u t i s q a	96943	581838	7
pʰ u t i j t a	94387	631050	7
pʰ u t i j w a n	115015	1099870	8
p u x ʎ a n	61573	350150	6
p u x ʎ a p u j	84307	827122	8
p u x ʎ a r i j t a	135985	2195582	10
p u x ʎ a s q a ŋ k u	125688	2646943	11
p u x ʎ a x	51493	251990	6
p u x ʎ a x t a	74137	800862	8
p u x ʎ a j	52123	258125	6
p u x ʎ a j k u n a	132454	2009020	10
p u x t u	49300	201548	5
pʰ u j i	24534	50478	4
pʰ u j i t u	66270	368018	6
pʰ u j i t u s	92022	621458	7
pʰ u j i t u s q a	120222	1323458	9
pʰ u j i t u t a	125285	1055378	8
pʰ u j o q a	43290	223821	6
pʰ u j u	27144	58493	4
pʰ u j u k u n a	125570	1048496	8
pʰ u j u m o r̞ q a	97396	1156278	9
pʰ u j u m o r̞ q a ɲ a	121390	2296662	11
pʰ u j u m o r̞ q a p u n i ʧ u	225574	8227376	15
pʰ u j u m u n	71224	582314	7
pʰ u j u p i	58812	301919	6
pʰ u j u p i s	73788	522887	7
pʰ u j u r i m o r̞ q a	160718	2825976	11
pʰ u j u r i m u ʎ a n	174043	3331098	11
pʰ u j u r i m u ʎ a n t a x	229321	6786130	14
pʰ u j u r i m u n	133881	1728017	9
pʰ u j u r i n	117594	797042	7
pʰ u j u s	39672	145685	5
pʰ u j u s ʎ a w a n	134880	2135462	10
pʰ u j u s p i	72744	522887	7
pʰ u j u s q a	67872	459422	7
pʰ u j u s q a ʎ a	94962	1186646	9
pʰ u j u t a	65772	324242	6
pʰ u j u j k a m u n	106221	1857651	10
q a ʎ a ʎ a r i s a s q a	176526	4437114	13
q a ʎ a r e ɴ q a	106790	1219150	9
q a ʎ a r e ɴ q a ɲ a	130784	2409236	11
q a ʎ a r e r̞ q a	134540	1487230	9
q a ʎ a r e r̞ q a n i	163646	3089782	11
q a ʎ a r e r̞ q a j k u	172250	4055502	12
q a ʎ a r i ʧ e r̞ q a	190060	3211862	11
q a ʎ a r i ʧ i j k u	185526	3521078	11
q a ʎ a r i k a m u n	167871	3215771	11
q a ʎ a r i k a p u n ɲ a	230715	5698255	13
q a ʎ a r i k o ɴ q a ɲ a	188784	4686265	13
q a ʎ a r i k o r̞ q a	191340	3219122	11
q a ʎ a r i k u n	170535	2008952	9
q a ʎ a r i k u n a m p a x	224787	6041402	14
q a ʎ a r i k u s a ʎ a n t a x	276456	10574024	16
q a ʎ a r i k u j k u	191850	3632727	11
q a ʎ a r i k u j p i	180114	3161510	11
q a ʎ a r i k u j t a w a n	243636	7628885	14
q a ʎ a r i m p a ʧ a	145452	2711170	11
q a ʎ a r i n	110520	751470	7
q a ʎ a r i n a	124776	1048614	8
q a ʎ a r i n a m p a x	161802	3198434	12
q a ʎ a r i n a ŋ k a m a	185544	4506293	13
q a ʎ a r i n a p a ʧ a	177948	3858450	12
q a ʎ a r i n a p a x	156600	2543618	11
q a ʎ a r i n a t a	158742	2296430	10
q a ʎ a r i n i	129528	1147662	8
q a ʎ a r i n t a x	173124	2268366	10
q a ʎ a r i ŋ k u	142385	1782572	9
q a ʎ a r i ŋ k u ʧ u	211057	3894698	11
q a ʎ a r i ŋ k u ɲ a	190032	3290533	11
q a ʎ a r i ʃ a n	125424	1530342	9
q a ʎ a r i ʃ a ŋ k u	158939	3063446	11
q a ʎ a r i s a x	118512	1235542	9
q a ʎ a r i ʃ a x t i n	174234	3977406	12
q a ʎ a r i s a x t i j k u	194304	6401575	14
q a ʎ a r i ʃ a j k u	148554	2900006	11
q a ʎ a r i s p a	127008	1401367	9
q a ʎ a r i s q a	126000	1382942	9
q a ʎ a r i s q a ɲ a	149994	2668798	11
q a ʎ a r i s q a n m a n t a p a ʧ a	273708	16240192	19
q a ʎ a r i s q a ŋ k u	174185	4036471	12
q a ʎ a r i s q a j k u	163710	3839156	12
q a ʎ a r i s q a j k u ɲ a	211357	6209127	14
q a ʎ a r i s q a j m a n t a p a ʧ a	256698	14776552	19
q a ʎ a r i s u ɲ ʧ i x	214967	4344051	12
q a ʎ a r i x t i ŋ k a m a	195792	5828604	14
q a ʎ a r i j	94320	585525	7
q a ʎ a r i j k u	127710	1669382	9
q a ʎ a r i j k u t a x	195901	4002871	12
q a ʎ a r i j m a n t a p a ʧ a	218970	9001367	16
q a ʎ a r i j n i m p i	161592	3662622	12
q a ʎ a r i j n i n m a n t a p a ʧ a	285588	17048384	19
q a ʎ a r i j n i n t a	200250	4370288	12
q a ʎ a r i j p i	116784	1401367	9
q a ʎ a r i j t a	122292	1479218	9
q a ʎ a r i j t a w a ŋ k a m a q a	236592	12325860	18
qʰ a l i m p a	68256	434884	7
qʰ a ʎ i m u ŋ k u	117527	1447268	9
qʰ a l i ɲ ʧ i t u	171828	1960050	9
qʰ a l i ɲ ʧ u	118955	769186	7
qʰ a l i ɲ ʧ u m a n t a	204502	4196699	12
qʰ a ʎ i s q a	74340	455414	7
qʰ a ʎ i j k u s q a	130050	1793708	10
q a ʎ p a m a n	74844	750096	8
q a ʎ p a p i	71910	507152	7
q a ʎ u	34020	72445	4
q a ʎ u ʎ a t a p i s	166637	2934358	11
q a ʎ u m p i	79487	543692	7
q a ʎ u ɲ ʧ i x p i	162588	2217504	10
q a ʎ u ɲ ʧ i x t a	167790	2327691	10
q a ʎ u p i	78506	350063	6
q a ʎ u t a	90889	375642	6
q a ʎ u j u x	76302	492554	7
q a m p a ʎ a t a	89352	1091632	9
q a m p a t a	55638	409375	7
q a m p a x	34290	169185	6
q a m p a x ʧ u	63853	714654	8
q a m p a x q a	49590	493930	8
q a m p i s	44274	230372	6
q a m p u n i	79618	527214	7
q a n	14850	14850	3
q a ɲ ʧ i s	83436	360865	6
q a ɲ ʧ i x	77220	310570	6
q a ɲ ʧ i x n i j u x	139806	2468181	11
q a n i m p a	64902	431657	7
q a n i m p a ʎ a	92622	1133088	9
q a n m a n	48708	275754	6
q a n t a	58806	168261	5
q a n t a ɲ a t a x	133452	1855720	10
q a n t a q a	83556	515956	7
q a n w a n	79002	383517	6
q a ŋ k u n a	98906	587234	7
q a ŋ k u n a m a n t a	171590	3569154	12
q a ŋ k u n a p a x	130730	1663308	10
q a ŋ k u n a p i s	140558	1961102	10
q a ŋ k u n a t a	132872	1472390	9
q a ŋ k u n a t a q a	157622	2633079	11
q a ŋ k u n a t a r a x	191192	3891916	12
q a ŋ k u n a w a n	153338	2257922	10
q a ŋ k u n a x	109004	823568	8
q a ŋ k u n a x p a t a	154220	3263225	12
q a ɴ q a	25650	90931	5
q a ɴ q o n a	58768	408226	7
qʰ a p a r e j̠̠ q a ʧ a n	160246	3649326	12
qʰ a p a r e j̠̠ q a ʧ a ɴ q a	168022	5000238	14
qʰ a p a r i ʧ i n	149796	1674077	9
qʰ a p a r i k a m u n	152211	2843162	11
qʰ a p a r i ʎ a n t a x	188208	3706322	12
qʰ a p a r i ʎ a s q a t a x	188820	5307966	14
qʰ a p a r i m u ʎ a s q a t a x	207199	8127501	16
qʰ a p a r i m u s a ŋ k i ʧ i x	229950	8788191	16
qʰ a p a r i m u ʃ a ŋ k u	166487	4578734	13
qʰ a p a r i m u s p a	135516	2348639	11
qʰ a p a r i m u x t a	131894	2433786	11
qʰ a p a r i n a	109116	883302	8
qʰ a p a r i n a p a x	140940	2231039	11
qʰ a p a r i r i ʃ a n	184284	3131787	11
qʰ a p a r i r i s q a j k u	222570	6603602	14
qʰ a p a r i s a ŋ k u	143279	2704472	11
qʰ a p a r i s a ŋ k u t a x	211470	5745596	14
qʰ a p a r i s p a	111348	1198324	9
qʰ a p a r i s q a	110340	1181966	9
qʰ a p a r i s q a n t a	169146	3618268	12
qʰ a p a r i s q a ŋ k u p i s	217987	7346306	15
qʰ a p a r i j k a ʧ a n	162396	3745170	12
qʰ a p a r i j k u n i	168513	3003002	11
qʰ a p a r i j k u w a ŋ k u	220121	6905548	14
qʰ a p a r i j n e ɴ q a	135386	2896174	12
qʰ a p a x	26676	80752	5
qʰ a p a x ʧ a j	61308	555792	8
qʰ a p a x k u n a	105362	1128686	9
