word	local_natclass_trigrams	nonlocal_natclass_trigrams	length
k a p C aa n	130350	583312	6
d aa n	17850	17850	3
j o bb a d aa n	140534	872618	7
r a m a d aa n	82800	602938	7
h aa N a d aa n	89500	662722	7
m o h a m e d aa n	135854	1485518	9
oo c e aa n	84159	251850	5
c e l o f aa n	159094	1104520	7
p r o f aa n	120154	525888	6
m a g aa n	55250	147766	5
j a t a g aa n	117850	756474	7
a f g aa n	87550	237724	5
k a r d i g aa n	167137	1454640	8
m a l i g aa n	114638	643642	7
h u l i g aa n	133844	878170	7
f u d b a l h u l i g aa n	315357	8083703	13
m a n g aa n	63525	275530	6
h i p e r m a n g aa n	181286	3371726	11
t o b o g aa n	130602	855642	7
k u r g aa n	109161	502330	6
a h aa n	42550	75100	4
a s t r a h aa n	197360	1620848	8
c i aa n	50025	104457	4
e n c i aa n	106473	436230	6
r a d i aa n	92575	424078	6
m e r i d i aa n	143775	1101529	8
o p s i d i aa n	199317	1571757	8
i n d i aa n	81287	365262	6
g v aa r d i aa n	165788	1489108	8
l i aa n	39150	76572	4
m i aa n	29000	50546	4
S l e n d r i aa n	175116	2214540	9
g r e g o r i aa n	186651	2127253	9
p aa v i aa n	102000	443980	6
k a j aa n	64325	208462	5
h a DD aa n	93375	268690	5
t a jj aa n	62775	200710	5
C ii NN aa n	54537	217756	5
n ee h a n a p j aa n	159104	2182040	10
S o h a n a p j aa n	190406	2922488	10
g aa b o r j aa n	150009	1301037	8
t aa t o r j aa n	161012	1384866	8
b o j t o r j aa n	195811	2129508	9
b u r j aa n	97092	433264	6
S u r j aa n	111348	552656	6
t u r j aa n	100656	463112	6
uu TT aa n	54000	93690	4
k aa n	19425	19425	3
b a r b a k aa n	147950	1279484	8
k a r a k aa n	124225	835183	7
l a S S a C k aa n	316875	3282160	9
j oo C k aa n	161378	624856	6
d ee k aa n	78366	231466	5
p r o d ee k aa n	167193	1439053	8
m o h i k aa n	137455	758909	7
p e l i k aa n	135119	841435	7
a n g l i k aa n	155609	1224085	8
h u rr i k aa n	140465	914905	7
v u l k aa n	117666	542820	6
k aa n k aa n	77700	408532	6
k o l o k aa n	144821	942295	7
o r k aa n	85359	236930	5
h a n g o r k aa n	175878	2038788	9
t a p S o r k aa n	236141	2558880	9
n e m r i t k aa n	168735	1703608	9
a l aa n	37950	68400	4
C a l aa n	78375	265282	5
aa r v a C a l aa n	221125	2329876	9
t a l aa n	66825	209030	5
k a t a l aa n	121075	812401	7
n e t a l aa n	110295	655427	7
e D aa l t a l aa n	192075	2198464	9
p o r c e l aa n	200739	1607519	8
r a g l aa n	101475	454294	6
k l aa n	47850	92916	4
v o l aa n	78573	245598	5
p l aa n	42900	80658	4
k aa p l aa n	97150	460912	6
b i p l aa n	100436	449068	6
m o n o p l aa n	120678	969256	8
h i d r o p l aa n	203792	2298338	9
a e r o p l aa n	150348	1218520	8
o r o s l aa n	173811	1012025	7
b o r o s l aa n	203478	1631312	8
a r s l aa n	146058	551144	6
f o j a m aa n	95909	689543	7
a t a m aa n	60350	305140	6
S aa m aa n	44175	187078	5
k a j m aa n	68100	353812	6
m u z u l m aa n	140697	1073533	8
d r a g o m aa n	123234	1144428	8
a n g l o m aa n	115883	952951	8
N o m aa n	35321	119510	5
r o m aa n	41933	158918	5
uu j r o m aa n	99221	635605	7
n e o r o m aa n	111968	915876	8
d aa k o r o m aa n	163370	1815334	9
r ee t o r o m aa n	161771	1798448	9
o tt o m aa n	83606	404212	6
f e r m aa n	79110	405620	6
g e r m aa n	72873	362290	6
p aa n g e r m aa n	126276	1492654	9
i n d o g e r m aa n	174431	2384132	10
f o r m aa n	83070	420744	6
o j f o r m aa n	156788	1267356	8
g o n d o l o m f o r m aa n	268844	8142192	14
o j a n f o r m aa n	168314	2425368	10
i j e n f o r m aa n	173136	2480088	10
j oo f o r m aa n	154410	1267356	8
o s m aa n	58197	204894	5
h u m aa n	41781	164446	5
t a l i z m aa n	153993	1337729	8
b a n aa n	40425	146446	5
h a j d a n aa n	123375	1128683	8
p aa n	16275	16275	3
j a p aa n	59675	185206	5
m a r c i p aa n	183113	1300063	8
g u l i p aa n	124550	807130	7
t u l i p aa n	125441	818565	7
p r o p aa n	98084	449068	6
t o p aa n	70215	219294	5
p r e S p aa n	161537	983587	7
i S p aa n	94953	269502	5
v i c i S p aa n	255033	2059481	8
a l i S p aa n	163857	927355	7
f OO i S p aa n	174065	1123917	7
v aa r i S p aa n	196032	1663090	8
n aa d o r i S p aa n	242723	3019920	10
b o t o S i S p aa n	307146	3997808	10
k r u S p aa n	166883	1066993	7
C u p aa n	78213	266422	5
Z u p aa n	76539	258362	5
m a D a r aa n	124575	702697	7
k a t a m a r aa n	136375	1664720	9
m e m b r aa n	87987	534955	7
g i d r aa n	111437	496132	6
v e t e r aa n	133155	887595	7
f i l i g r aa n	177441	1584641	8
u k r aa n	80817	226998	5
k aa r p aa t u k r aa n	248207	4373255	11
k o r aa n	76659	236930	5
i d e j e k o r aa n	214278	2995448	10
k o r m o r aa n	131208	1239418	8
s a p o r aa n	129817	927355	7
S o r aa n	86229	280270	5
s o p r aa n	114820	571980	6
m e zz o s o p r aa n	279320	3407088	10
k o l o r a t uu r s o p r aa n	404029	13625467	15
m e d i t e rr aa n	176764	1775872	9
u r aa n	39600	72486	4
s aa n	24675	24675	3
r aa s aa n	92825	257246	5
m e g s aa n	125213	450238	6
D a l o g s aa n	204555	1840435	8
l e v i a t aa n	159186	1379490	8
p l a t aa n	94700	446428	6
S a r l a t aa n	162350	1545484	8
j o n a t aa n	92729	656443	7
S aa t aa n	81375	267270	5
D a l o g S aa t aa n	261255	3809160	10
a l k a l o m a tt aa n	217333	3808601	11
e t aa n	42000	76020	4
m e t aa n	59955	158138	5
k a f t aa n	128050	557032	6
p u r i t aa n	130705	818565	7
t i t aa n	79275	237230	5
m ee l t aa n	95364	368480	6
s i m u l t aa n	136138	1389500	8
v a k s i m u l t aa n	266119	4647411	11
s u l t aa n	120312	589288	6
f o j t aa n	113824	542948	6
l a n t aa n	72450	369848	6
t a l aa n t aa n	121950	1144468	8
n e t a l aa n t aa n	165420	2279704	10
m o m e n t aa n	92714	807508	8
u l t r a m o n t aa n	197261	3405777	11
S p o n t aa n	119197	895253	7
r e k o r t aa n	178092	1493160	8
t i s t aa n	154910	628928	6
p u s t aa n	143254	570492	6
u t aa n	42000	76020	4
b u t aa n	71295	210002	5
o r a n g u t aa n	152508	1778320	9
m i u t aa n	84282	342984	6
d ee l u t aa n	127536	829130	7
t e a d ee l u t aa n	197061	2870980	10
v i t a d ee l u t aa n	245196	4413702	11
k l u b d ee l u t aa n	245040	4422214	11
z e n e d ee l u t aa n	212991	4109368	11
m e S e d ee l u t aa n	253842	4061638	11
D e r m e g d ee l u t aa n	281355	7453693	13
h o l n a p u t aa n	181326	2716952	10
e D m aa S u t aa n	184925	2209972	9
a z u t aa n	116520	507082	6
e z u t aa n	119004	525662	6
a s t aa n	100625	267270	5
e s t aa n	103915	279154	5
D e r T aa n	140940	662976	6
t o p o r T aa n	191018	1635344	8
h a d a S T aa n	222025	1834131	8
a gg a S T aa n	190575	1064938	7
l e S T aa n	175482	680868	6
b o r o S T aa n	240234	1866620	8
s a TT aa n	104625	317390	5
d u TT aa n	95310	265458	5
l e g u aa n	92205	424530	6
k a r a v aa n	128175	857965	7
t e v e k a r a v aa n	257397	4520791	11
c i g aa N k a r a v aa n	256853	5929238	12
h a j oo k a r a v aa n	239413	4285253	11
p a r a v aa n	123225	788071	7
b o n v i v aa n	159240	1371138	8
d ii v aa n	84903	245173	5
k ii v aa n	88179	259270	5
v i ss a k ii v aa n	244786	2744102	9
b e k ii v aa n	147120	899860	7
m e g k ii v aa n	174811	1298662	8
e l k ii v aa n	155334	925720	7
N i l v aa n	110070	425064	6
uu cc oo l v aa n	175233	1089575	7
m uu l v aa n	104328	393240	6
k o r d o v aa n	187689	1624279	8
l i t v aa n	127680	544708	6
i g a z aa n	116650	516820	6
k a z aa n	95450	272992	5
s e s k a z aa n	245521	2185343	8
g OO s k a z aa n	242372	1993556	8
p a r m e z aa n	136977	1237735	8
p a r t i z aa n	192135	1570733	8
k u r t i z aa n	201837	1730605	8
p a j z aa n	119475	508954	6
p a d l i Z aa n	190667	1568765	8
e n	0	0	2
e bb e n	53136	91692	4
l e bb e n	89667	254646	5
m e g l e bb e n	167697	1282841	8
e ll e bb e n	113724	491328	6
f e ll e bb e n	150255	1015677	7
r e bb e n	89667	254646	5
m e g r e bb e n	167697	1282841	8
f e l r e bb e n	185004	1675842	8
s ee t r e bb e n	196452	1829546	8
l i bb e n	94587	265590	5
b e l i bb e n	148047	914557	7
m e g l i bb e n	174861	1317459	8
f e ll i bb e n	156957	1045427	7
d O bb e n	100778	281828	5
v i ss a d O bb e n	254310	2864628	9
r aa d O bb e n	155178	952570	7
l e d O bb e n	159530	981482	7
m e g d O bb e n	185268	1369048	8
k ee S OO bb e n	203593	1217259	7
e l S OO bb e n	207259	1155487	7
d y bb e n	100778	281828	5
g e r e b e n	122148	807714	7
ee b e n	40176	73062	4
f e j ee b e n	123039	862781	7
h i r t e l e n ee b e n	247104	5324916	12
e ll e n ee b e n	115830	1061982	8
aa t e ll e n ee b e n	170640	2447672	10
h e v e N ee b e n	162567	1925208	9
S e p t ee b e n	167400	1590654	8
i j e tt ee b e n	167778	1413652	8
v i l aa g ee l e t ee b e n	292770	7557286	13
e D v ee g t ee b e n	264303	3624176	10
s ee l t ee b e n	173718	1629856	8
s OO r m e n t ee b e n	204381	3944113	11
S i e tt ee b e n	177984	1699620	8
k O v e t k e s t ee b e n	389415	9613866	13
b OO v ee b e n	142941	891703	7
e D v ee g b e n	205065	1690971	8
e D b e n	92907	261522	5
n e m r ee g i b e n	173963	2309812	10
a m e NN i b e n	100770	865384	8
e cc e r i b e n	176736	1546916	8
f r i S S i b e n	296441	3191124	9
S a j t oo b e r k e g b e n	352767	10825138	14
n a D m ee r t ee g b e n	254007	5143819	12
k i S m ee r t ee g b e n	286361	6200001	12
f ee l b e n	109350	526392	6
a l k o N o d oo f ee l b e n	337307	9545346	14
k i h a l oo f ee l b e n	301666	6394134	12
v aa l oo f ee l b e n	236790	3396600	10
m uu l oo f ee l b e n	223458	2825760	10
m e n OO f ee l b e n	198708	2534824	10
s e m b e n	73494	444128	6
e D e t e m b e n	168183	1955072	9
e ll e n b e n	95499	659007	7
aa t e ll e n b e n	150309	1718132	9
k y l O n b e n	146382	1346152	8
n e m k y l O n b e n	197929	3270265	11
m aa S k y l O n b e n	266091	4091129	11
m e r OO b e n	119787	677437	7
r ee z b e n	135567	564822	6
j a v a r ee z b e n	244617	3345412	10
f e l e r ee z b e n	249615	3618500	10
j oo r ee z b e n	191073	1575937	8
e ll e n e S e d b e n	236628	4072310	11
k e r e z d b e n	234757	2566003	9
h a r m a d ii z b e n	241624	4216610	11
m aa S o d ii z b e n	270149	3375851	10
k O z b e n	153047	642334	6
a k O z b e n	181722	1025734	7
e k O z b e n	184016	1056406	7
m i k O z b e n	206697	1484805	8
e z e n k O z b e n	257729	3624406	10
a z o n k O z b e n	261031	3623366	10
i d OO k O z b e n	258168	2681711	9
n a p k O z b e n	233554	2216024	9
uu t k O z b e n	228157	1775551	8
b i cc e n	110201	290126	5
d O cc e n	120442	319756	5
b e p O cc e n	167779	1008913	7
p e r c e n	140373	580194	6
S e r c e n	154629	732546	6
C e n	27783	27783	3
f e CC e n	117747	333654	5
k i f e CC e n	193843	1211751	7
r e CC e n	107163	289350	5
m e g r e CC e n	185193	1403281	8
f r O CC e n	160866	729980	6
k i f r O CC e n	244096	2052292	8
f e l f r O CC e n	278577	3135264	9
s ee t f r O CC e n	291381	3379772	9
C e C e n	128331	377958	5
k e r e C e n	164187	1062513	7
s e r e C e n	173097	1201203	7
e l C e n	115101	289350	5
ee d e n	44064	78651	4
r O v i d e n	159312	984986	7
e S t e n d e n	166509	1447927	8
m i n d e n	70833	310418	6
l oo d e n	78438	234090	5
S p l e e n	115068	572508	6
f e n	23247	23247	3
b e f e n	87453	244770	5
O ss e f e n	144504	645868	6
b O ff e n	92235	256938	5
r O ff e n	94653	267210	5
O ss e r O ff e n	203490	1792712	8
m e g f e n	115965	428342	6
k i f e n	99343	286054	5
i d e g e n	101898	464144	6
v a d i d e g e n	193222	2241334	9
f a j i d e g e n	186714	2213933	9
ee l e t i d e g e n	219055	3028170	10
t e S t i d e g e n	272943	3729856	10
r ee g e n	74358	224280	5
n e m r ee g e n	118989	981741	8
i g e n	45900	83049	4
n e m i g e n	90284	564650	7
s l o g e n	123417	621370	6
r O n t g e n	120666	825530	7
l e D e n	98415	271998	5
f a l e D e n	154515	1035891	7
S uu j e D e n	157923	1116033	7
s ee D e n	115425	345330	5
i m i D e n	101524	432172	6
ii D e n	59535	101871	4
i n D e n	78435	218502	5
ee h e n	47952	84240	4
p i h e n	83213	237974	5
l e p i h e n	135107	867689	7
m e g p i h e n	159679	1223941	8
k i p i h e n	142547	944131	7
e l p i h e n	140501	867689	7
j e n	17577	17577	3
ee jj e n	40176	73062	4
k e n	20979	20979	3
o d a k e n	102054	469498	6
r aa k e n	76479	226998	5
b e k e n	78921	228018	5
l e k e n	80919	237294	5
O ss e k e n	134244	609188	6
b a l f e n ee k e n	203418	2882536	10
m e g k e n	106353	402406	6
k i k e n	89651	266822	5
f l e kk e n	117450	578988	6
N e kk e n	68931	181638	5
m e g N e kk e n	124929	1034521	8
r e kk e n	80919	237294	5
m e g r e kk e n	158949	1222621	8
C O kk e n	108151	337534	5
l e C O kk e n	192823	1124269	7
v i ss a h O kk e n	253769	2838836	9
m e g h O kk e n	184793	1354621	8
s O kk e n	105857	327578	5
k i s O kk e n	198541	1190857	7
f e l s O kk e n	232346	1963752	8
z O kk e n	104710	322600	5
v i ss a z O kk e n	281642	3094616	9
l e z O kk e n	184198	1085782	7
b e l e z O kk e n	235876	2485246	9
h e j r e z O kk e n	270409	3766852	10
k i z O kk e n	195422	1177150	7
e l k e n	86913	237294	5
f e l k e n	123444	578988	6
m a r o k e n	124959	694495	7
m a n O k e n	102285	589441	7
S e r k e n	128790	628992	6
k i S e r k e n	216022	1834842	8
f e l S e r k e n	249075	2838964	9
s ee t k e n	135324	648796	6
l e n	18711	18711	3
j e l e n	70389	211266	5
g e r i n c t e l e n	260055	4583620	11
b e C t e l e n	207576	1664354	8
d i C t e l e n	218307	1768587	8
e r k O l C t e l e n	335649	5378491	11
n i n C t e l e n	198903	2031592	9
D e n g ee tt e l e n	215973	3330804	10
v ee tt e l e n	157707	1015137	7
f O l tt e l e n	205326	1799072	8
j e ll e g t e l e n	220185	3059984	10
l ee N e g t e l e n	191511	2751084	10
e l ee g t e l e n	192564	2102394	9
s y k S ee g t e l e n	336130	5978670	11
t i s t e S S ee g t e l e n	484885	13680310	14
e g ee s S ee g t e l e n	368577	7208900	12
t e h e CC ee g t e l e n	329805	6840565	12
k ee CC ee g t e l e n	267867	3754348	10
s e n CC ee g t e l e n	265410	5102874	11
v ee g t e l e n	174015	1547691	8
ee r d e k t e l e n	238437	3245324	10
l ee l e k t e l e n	230310	3213744	10
D e r m e k t e l e n	236817	4421009	11
ee k t e l e n	143883	891027	7
f ee k t e l e n	184842	1640056	8
i ll e t ee k t e l e n	261387	4463729	11
j e l e n t ee k t e l e n	288927	7148166	13
ee r t ee k t e l e n	241218	3276904	10
m ee r t ee k t e l e n	258147	4054479	11
ee r z ee k t e l e n	271809	3624284	10
i k t e l e n	146473	917845	7
j e l t e l e n	163944	1388370	8
h i t e l t e l e n	232468	3343904	10
h e j t e l e n	163512	1457366	8
k e d ee j t e l e n	219753	3181696	10
s e n v e d ee j t e l e n	292464	7980294	13
s e m ee j t e l e n	186408	2985096	10
e r ee j t e l e n	184221	2033184	9
e S ee j t e l e n	206145	2350648	9
v e s ee j t e l e n	255636	3652936	10
ee r d e m t e l e n	187893	2689304	10
j e ll e m t e l e n	178470	2606984	10
s e ll e m t e l e n	192726	3046024	10
n e m t e l e n	120636	994794	8
s e m t e l e n	133974	1390228	8
O r O m t e l e n	163673	1931032	9
s ee D e n t e l e n	229068	3485208	10
i S t e n t e l e n	225608	3241400	10
O n k ee n t e l e n	179688	2599136	10
t O m ee n t e l e n	160934	2488392	10
s ii n t e l e n	142014	1448995	8
s y n t e l e n	147180	1505482	8
b yy n t e l e n	136764	1246202	8
f ee N t e l e n	136890	1336872	8
i g ee N t e l e n	159543	1867276	9
k ee N t e l e n	134622	1274676	8
e r e d m ee N t e l e n	213651	4573253	12
r e m ee N t e l e n	155196	2332584	10
e S e m ee N t e l e n	196641	3652105	11
s e r ee N t e l e n	198288	3113784	10
ee r v ee N t e l e n	205254	2890584	10
t O r v ee N t e l e n	246207	4368871	11
e l OO N t e l e n	165687	1889892	9
s e p l OO t e l e n	237726	3592104	10
k ee p t e l e n	163512	1457366	8
m u n k a k ee p t e l e n	273889	6367110	13
h a r c k ee p t e l e n	340197	6952975	12
s a l o n k ee p t e l e n	289821	7803546	13
j aa r oo k ee p t e l e n	277392	5710508	12
k e r e S OO k ee p t e l e n	386630	11200952	14
C e l e k v OO k ee p t e l e n	423591	14869125	15
n e m z OO k ee p t e l e n	308708	7151580	13
m o z g aa S k ee p t e l e n	403692	10983226	14
m yy k O d ee S k ee p t e l e n	425370	13334538	15
f e j l OO d ee S k ee p t e l e n	457455	17897913	16
f i z e t ee S k ee p t e l e n	461530	15693102	15
d O n t ee S k ee p t e l e n	366597	10658406	14
h a t aa r o z a t k ee p t e l e n	455524	20231326	17
ee l e t k ee p t e l e n	288684	5903328	12
k e r e S e t k ee p t e l e n	411021	13972659	15
n ee p t e l e n	150120	1181382	8
e m b e r t e l e n	195750	2606984	10
S i k e r t e l e n	248692	3728624	10
s e r t e l e n	178200	1669794	8
r e n cc e r t e l e n	254259	4496151	11
f e D v e r t e l e n	315657	5469489	11
D O k ee r t e l e n	251874	3736304	10
v ee r t e l e n	171072	1529082	8
t e S t v ee r t e l e n	360912	7238534	12
h i r t e l e n	174042	1532602	8
k O N O r t e l e n	206694	3079648	10
s OO r t e l e n	189024	1754230	8
O ss e f y gg ee S t e l e n	403286	10070406	13
ii z l ee S t e l e n	288150	3999414	10
r e zz e n ee S t e l e n	307530	6429524	12
f i z e t ee S t e l e n	366895	7725453	12
k i f e j e z ee S t e l e n	426205	12342762	14
ee r z ee S t e l e n	303129	3960784	10
e s t e l e n	162783	1010817	7
f e s t e l e n	214812	1829546	8
n e s t e l e n	189432	1430166	8
d ii s t e l e n	209172	1711062	8
ee l e tt e l e n	174798	1447974	8
y z l e tt e l e n	238785	2695510	9
l ee tt e l e n	150741	936783	7
f y S t e l e n	229100	1920062	8
n ee f t e l e n	174690	1336872	8
s ii f t e l e n	206834	1852175	8
e l f t e l e n	196584	1564260	8
s e n f t e l e n	192729	2435732	9
m e s t e l e n	186894	1390228	8
f ee l m e s t e l e n	257283	4650887	11
ii s t e l e n	164428	1025656	7
v ii s t e l e n	215752	1811857	8
p e d i g l e n	170147	1425124	8
h a r m a d ii z i g l e n	309868	7679548	13
n e D e d ii z i g l e n	333377	6446218	12
h e t e d ii z i g l e n	326357	6804916	12
m aa S o d ii z i g l e n	338393	6429034	12
m ii g l e n	98509	383560	6
o l a j l e n	121407	795695	7
e ll e n	42768	76788	4
aa t e ll e n	97578	431568	6
b i ll e n	74217	220590	5
v i ss a b i ll e n	220349	2504804	9
l e b i ll e n	126111	820821	7
f ee l r e b i ll e n	221448	3274264	10
h e j r e b i ll e n	212322	3091168	10
m e g b i ll e n	150683	1163689	8
k i b i ll e n	133551	893943	7
f e l b i ll e n	168036	1528522	8
aa d b i ll e n	131133	807130	7
p o ll e n	74217	220590	5
p e r e s l e n	196020	1591374	8
f e d e t l e n	175635	1583209	8
e l ee g e d e t l e n	248346	4229036	11
C y gg e d e t l e n	249313	3796018	10
e n g e d e t l e n	207765	2779202	10
e r N e d e t l e n	194697	2751084	10
s e d e t l e n	181143	1689763	8
v ee d e t l e n	173799	1547691	8
r e n d e t l e n	170478	1955448	9
s e g e t l e n	181143	1689763	8
f y gg e t l e n	184883	1664157	8
e D e t l e n	156411	986859	7
h e D e t l e n	201366	1713132	8
k e D e t l e n	201366	1713132	8
y D e t l e n	161271	1045071	7
k i e t l e n	137457	917845	7
t O r t ee n e l m i e t l e n	315135	10868533	15
n OO i e t l e n	151638	1213792	8
k O l t OO i e t l e n	273685	4799961	11
e m b e r i e t l e n	219591	3626595	11
m yy v ee s i e t l e n	287193	4574801	11
n e m z e t i e t l e n	264735	5230853	12
f e j e t l e n	167292	1526362	8
f e n e k e t l e n	202554	3064960	10
t e r m ee k e t l e n	227043	4054479	11
ee r z ee k e t l e n	270945	3624284	10
l e l k e t l e n	211383	2322204	9
N e r g e l e t l e n	245916	3953406	11
t e r h e l e t l e n	266409	4627429	11
k e l e t l e n	169290	1493904	8
N e l e t l e n	155034	1212480	8
C ee p e l e t l e n	227556	3512984	10
t i s t e l e t l e n	307333	5204939	11
n e v e l e t l e n	221616	2890584	10
m yy v e l e t l e n	226686	2946920	10
m e g m yy v e l e t l e n	281596	6626446	13
ee l e t l e n	136323	843111	7
t O k ee l e t l e n	240404	3410904	10
m e S t e r k ee l e t l e n	379350	10280528	14
k ii m ee l e t l e n	187300	2801284	10
e s m ee l e t l e n	201474	3046024	10
