word	local_natclass_trigrams	nonlocal_natclass_trigrams	length
dj i u rj i tj I chj i s kj i j	1164888	37323916	13
dj i fj i nj I l ee mj I n	949893	19269256	11
dj i fj i r A m p	653021	6808297	8
dj i fj i r ee m bj I chj i s kj i j	1394437	57370464	15
dj i f ee z gj E n	879194	8702350	8
dj i f r ee k ts i O n n i j	1197538	36258009	13
dj i f r A k ts i j i	906587	15932288	10
dj i f tj i rj I j n i j	1231935	26566468	11
dj i f tj i rj I t	910581	9922054	8
dj i f tj i rj I t n i j	1212576	26175226	11
dj i f tj i rj I j i	1004001	13488181	9
dj i f t O n k	545505	4024522	7
dj i f t ee n gj i z A ts i j i	1453361	49675957	14
dj i f t ee n gj I chj i s kj i j	1205349	42734906	14
dj i f t ee n g O i t	853628	14883371	10
dj i f f ee m A ts i j i	915831	19115172	11
dj i f fj i rj E n t	905649	13238185	9
dj i f fj i rj i n t O mj i t r	1403011	54014846	14
dj i f fj i rj i n ts i A l	1165611	32936864	12
dj i f fj i rj i n ts i A lj n i j	1557956	65909229	15
dj i f fj i rj i n ts i A ts i j i	1438264	57548745	15
dj i f fj i rj i n ts I r ee v ee nj i j i	2052836	115989106	18
dj i f fj i rj i n ts I r ee v ee tj sj i	2165273	108264166	17
dj i f f u zj i O n n i j	1075933	28622557	12
dj i f f U zj i j i	905097	12460132	9
dj i f f U z n i j	887163	13148932	9
dj i f f U z ee r	991750	11289862	8
dj i f f u n dj I r ee v ee tj	1601959	47589783	13
dj i x ee g A mj i j i	648865	11663372	10
dj i x ee t ee mj I chj i s kj i j	1132701	40857678	14
dj i x ee t ee mj I j i	812148	14043014	10
dj i x r ee I z m	857203	10026221	8
dj i x r ee m ee tj I z m	1229548	27034620	11
dj i x r ee m ee tj I chj i s kj i j	1433245	59235400	15
dj I x t ee	345720	1478201	5
dj i chj A tj	340340	1456681	5
dj i chj I n ee	393184	2398570	6
dj i chj I tj sj i	658873	5188582	7
dj i chj k O v i j	559680	6618010	8
dj i chj k ee m	355771	2113402	6
dj i chj O k	297908	1023253	5
dj i chj O k	297908	1023253	5
dj I chj	159120	159120	3
dj i e lj E k t rj i k	1042061	17460437	10
dj i e lj i k t rj I chj i s kj i j	1504102	64120152	15
d l A nj	369682	835810	4
d lj i n A	473378	1665337	5
d lj i n nj E j sh i j	1097528	20291131	10
d lj I n nj i nj kj i j	830805	15763132	10
d lj i n n ee b ee r O d i j	1775884	54108635	13
d lj i n n ee v A t i j	1124376	25322775	11
d lj I n n ee v O l n ee v i j	1632494	58985268	14
d lj I n n ee v ee l ee k nj I s t i j	2004949	105105122	17
d lj i n n ee v ee l O s i j	1650512	50435528	13
d lj i n n ee g ee l O v i j	1474677	45763262	13
d lj i n n ee k r I l i j	1418025	38189268	12
d lj i n n ee lj I ts i j	1331744	29766137	11
d lj i n n ee n O gj i j	996634	22335828	11
d lj i n n ee n O s i j	1121915	25184562	11
d lj i n n ee p O l i j	1172184	26436876	11
d lj i n n ee r O gj i j	1206964	27005724	11
d lj i n n ee r U kj i j	1086167	24606600	11
d lj i n n ee s t v O lj n i j	1851177	65915658	14
d lj i n n ee t A	809648	8785618	8
d lj i n n O t i	755603	8403346	8
d lj i n n ee U s i j	993461	18581602	10
d lj i n n ee U xj i j	876092	16283948	10
d lj i n n ee f O k u s n i j	1277472	46452393	14
d lj i n n ee x v O s t	1173421	27120060	11
d lj i n n ee x v O s t i j	1459801	45188208	13
d lj i n n ee sh E i j	979673	18243420	10
d lj i n n ee sh O r s t n i j	1901787	64760808	14
d lj i n n ee sh O r s t i j	1805172	53230008	13
d lj i n n U shshj i j	865775	13103308	9
d lj I n n i j	658224	5997326	7
d lj i n nj U shshj i j	881264	13360759	9
d lj I tj i lj n ee s tj	1419228	27158782	10
d lj I tj i lj n i j	1149507	17314324	9
d lj I tj	462528	1110924	4
d lj I tj sj i	770661	4536358	6
d lj i	270248	270248	3
d nj i v A lj i tj	800696	9199736	8
d nj i v A lj n i j	870919	13046786	9
d nj i v A lj s t v ee	1410496	22168053	10
d nj i v A tj	437264	2890935	6
d nj O f k ee	378801	2300312	6
d nj i v nj I k	496656	3763365	7
d nj i v n O j	543594	4966904	7
d nj i m	216672	491817	4
d nj i p r O f s kj i j	1000518	22876176	11
d nj i s t r O f s kj i j	1470135	36148179	12
d nj i sj	266400	739085	4
d nj I shshj i	330084	1372943	5
d n O	141930	141930	3
d n O	141930	141930	3
d n O o chj i s tj I tj i lj n i j	1626711	65812496	15
d n O u g l u bj I tj i lj	1164525	32603448	12
d n O u g l u bj I tj i lj n i j	1562460	64235686	15
d n O u g l u b lj E nj i j i	1477704	50308117	14
d ee b A vj i tj	628482	5288682	7
d ee b A vj i tj sj i	940836	12507032	9
d ee b A f k ee	540342	4161674	7
d ee b ee v lj E nj i j i	1354237	26315826	11
d ee b ee v lj A tj sj i	1385649	22628283	10
d ee b A v ee k	593051	4343494	7
d ee b A v ee chj n i j	949778	16608429	10
d ee b ee l ee v A tj sj i	1481561	29004200	11
d ee b A l t i v ee tj sj i	1569961	37626280	12
d ee bj E g ee tj	628569	5375387	7
d ee bj i g A tj	558367	4699282	7
d ee bj E g ee tj sj i	983133	12645720	9
d ee bj i zh A tj	740164	6088582	7
d ee bj i lj I tj	823872	6708978	7
d ee bj i lj I tj	823872	6708978	7
d ee bj i r m A n	786024	7974197	8
d ee bj i r m A n pj I n chj i r	1302566	47573055	14
d ee bj i v A tj sj i	929675	12429069	9
d ee bj i r A tj sj i	1078418	14534070	9
d ee bj I tj	448077	1766262	5
d ee bj I tj sj i	756210	5812824	7
d O b lj i s t n i j	1300389	21996952	10
d O b lj i s tj	924720	7862448	7
d ee b ee l t A tj sj i	1402218	22569060	10
d ee b O r	503937	2180786	5
d ee b r A zh i v ee tj	1336320	23114151	10
d ee b r A tj	783354	4342214	6
d ee b r A tj sj i	1083045	10989063	8
d ee b r A chj n i j	1023347	13996713	9
d ee b rj i d A tj	1196149	12432666	8
d ee b rj E j sh i j	1268613	16936901	9
d O b rj i nj kj i j	894639	12264230	9
d ee b rj i s tj I	1162131	11401446	8
d ee b rj E tj	869949	4725634	6
d ee b rj i v A tj sj i	1316128	21384213	10
d ee b rj I tj	838269	4590358	6
d ee b rj I tj sj i	1146402	11472544	8
d ee b r ee	667071	2422274	5
d ee b r O	624492	2180786	5
d ee b r ee v O lj i ts	1491895	24645874	10
d ee b r ee v O lj n ee s tj	1844423	46590208	12
d ee b r ee v O lj n i j	1574702	32217226	11
d ee b r ee v O lj chj i s kj i j	1866656	62673572	14
d ee b r ee v O lj chj i s t v ee	2169191	71138693	14
d ee b r ee dj E tj i lj	1659343	28931016	10
d ee b r ee dj E tj i lj n ee s tj	2326999	79933740	14
d ee b r ee dj E tj i lj n i j	2057278	58879290	13
d ee b r ee dj I tj	1335256	13273613	8
d ee b r ee d U sh i j i	1558130	29485840	11
d ee b r ee d U sh n i j	1554266	30721936	11
d ee b r ee zh ee l A tj i lj	2022709	51307280	12
d ee b r ee zh ee l A tj i lj nj i ts ee	2546185	110365735	16
d ee b r ee zh ee l A tj i lj n ee s tj	2690365	121221410	16
d ee b r ee zh ee l A tj i lj n i j	2420644	93075200	15
d ee b r ee zh ee l A tj i lj s t v ee	2965765	124388028	16
d ee b r ee zh ee l A tj i lj s t v ee v ee tj	3402677	206877592	19
d ee b r ee k A chj i s t vj i n n ee s tj	2183549	120979374	18
d ee b r ee k A chj i s t vj i n n i j	1933178	93125182	17
d ee b r ee m	819210	3963632	6
d ee b r ee n r A vj i j i	1596825	37773603	12
d ee b r ee n r A v n i j	1586998	39055930	12
d ee b r ee p ee rj A d ee chj n ee s tj	2346087	107405168	16
d ee b r ee p ee rj A d ee chj n i j	2092566	81607586	15
d ee b r ee s A tj	1171377	11714180	8
d ee b r ee sj i r dj E chj i j i	2241763	70713526	14
d ee b r ee sj i r dj E chj n ee s tj	2495524	97021286	15
d ee b r ee sj i r dj E chj n i j	2242003	72943206	14
d ee b r O sj i tj	1086189	11312875	8
d ee b r ee s O vj i s t n ee s tj	2191341	85292608	15
d ee b r ee s O vj i s t n i j	1934220	63392066	14
d ee b r ee s ee sj E t s kj i j	1982919	65012439	14
d ee b r ee s ee sj E t s t v ee	2329476	73676608	14
d ee b r O t ee	920892	7018190	7
d ee b r ee t A	997011	6784022	7
d ee b r O t n ee s tj	1378248	24018977	10
d ee b r O t n i j	1121127	15082949	9
d ee b r ee x O t	1009652	10151514	8
d ee b r ee x O t n i j	1317047	26538392	11
d ee b r ee x O t s t v ee	1777412	40627363	12
d ee b r ee x O t s t v ee v ee tj	2214324	82776696	15
d O b r i j	728076	4104902	6
d ee b rj A k	721405	3312430	6
d ee b rj A chj k ee	914809	8766294	8
d ee b rj i chj O k	947381	8384334	8
d ee b u dj I tj sj i	1093710	14690874	9
d ee b i v A nj i j i	859943	14496783	10
d ee b I t ee k	630861	4575458	7
d ee b I t chj i k	729325	6867826	8
d ee b I t chj i ts ee	889461	12365450	9
d ee b I tj	448077	1766262	5
d ee b I chj i	494769	2664432	6
d ee b I chj lj i v i j	1149089	19965120	10
d ee v A lj i v ee tj sj i	1386300	28017519	11
d ee v ee lj I tj sj i	1230389	16013964	9
d ee v A rj i v ee tj sj i	1386300	28017519	11
d ee v ee rj I tj	922256	7227488	7
d ee v ee rj I tj sj i	1230389	16013964	9
d ee vj E d ee tj sj i	1263813	15999640	9
d ee vj i dj E nj i j i	1049919	17531300	10
d ee vj E d i v ee tj sj i	1420856	28277520	11
d O vj i tj	392787	1599796	5
d O vj i tj	392787	1599796	5
d ee vj i s tj I	764208	5770150	7
d ee vj E rj i n n ee s tj	1301082	28384004	11
d ee vj E rj i n n i j	1050711	18345988	10
d ee vj E rj i n n i j	1050711	18345988	10
d ee vj E rj i j i	940821	9554023	8
d ee vj i rj I tj i lj	1112916	16934444	9
d ee vj i rj I tj i lj nj i ts ee	1636392	48842520	13
d ee vj i rj I tj i lj n ee s tj	1780572	55099500	13
d ee vj i rj I tj i lj n i j	1510851	38931460	12
d ee vj E rj i tj	854574	6881772	7
d ee vj E rj i tj sj i	1166928	15419270	9
d ee vj i r n U tj	851532	9403904	8
d ee vj i r tj E tj	1048722	11111456	8
d ee vj i r tj E tj sj i	1369518	22302984	10
d ee vj E r chj i v ee s tj	1413629	30380384	11
d ee vj E r chj i v i j	1154307	19833198	10
d ee vj i r sh A tj sj i	1246178	20875398	10
d ee vj i r sh E nj i j i	1222006	24377916	11
d ee vj i r sh I tj	962839	10386656	8
d ee vj i r sh I tj sj i	1270972	21122730	10
d ee vj i rj A tj sj i	1105963	14923885	9
d ee vj E sj i tj	728637	5967537	7
d ee vj E s ee k	690696	4931354	7
d ee vj E s ee chj i k	905910	10783251	9
d ee vj E s ee chj n i j	1057293	18105734	10
d ee vj i s tj I	764208	5770150	7
d ee vj i s tj I sj	916164	10057614	8
d ee vj E sh ee tj	719790	5978912	7
d ee vj E j i tj	704649	5793397	7
d ee v z i s k A tj	1080410	14392644	9
d ee vj i v A tj sj i	929675	12429069	9
d ee vj i n tj I tj	766224	8478163	8
d ee vj i n tj I tj	766224	8478163	8
d ee vj i r A tj sj i	1078418	14534070	9
d ee vj I tj	448077	1766262	5
d ee vj I tj sj i	756210	5812824	7
d ee v lj E tj	858480	4685600	6
d O v ee t	434560	1738274	5
d ee v ee dj I tj	902480	7091714	7
d ee v ee dj I tj sj i	1210613	15767169	9
d ee v O t k ee	604252	4623804	7
d ee v O d ee chj n i j	1147641	19537159	10
d ee v O t chj i k	739796	6930570	8
d ee v ee j i v A tj sj i	1238160	24920044	11
d ee v ee j O v i v ee tj sj i	1567090	43446608	13
d ee v ee j E n n i j	992815	17002880	10
d ee v ee zj I tj	942032	7363262	7
d ee v ee zj I tj sj i	1250165	16260759	9
d ee v ee l A kj i v ee tj sj i	1501726	41362714	13
d ee v ee l ee chj I tj	1152735	15224044	9
d ee v ee l ee chj I tj sj i	1460868	28597922	11
d ee v ee l O chj	872862	6555568	7
d ee v ee l O chj sj i	1134162	14808554	9
d ee v ee lj n ee	946016	6895386	7
d ee v O lj n i j	907631	9989758	8
d ee v O lj s t vj i j i	1646294	30518988	11
d ee v O lj s t v ee	1454600	17787667	9
d ee v O lj s t v ee v ee nj i j i	2133639	75647849	15
d ee v O lj s t v ee v ee tj sj i	2246076	69753335	14
d ee v ee o r u zh A tj sj i	1493383	36918146	12
d ee v ee o r u zh I tj	1208588	21049012	10
d ee v ee o r u zh I tj sj i	1516721	37280342	12
d ee v ee r ee v A tj sj i	1471550	28862414	11
d ee v r A tj sj i	1072421	10916850	8
d ee v I b ee r n i j	1165556	19847934	10
d ee v I b ee r i	891258	9313344	8
d ee v I p ee l nj i tj	1056503	18212163	10
d ee vj i z A tj	822799	6720082	7
d O k	97774	97774	3
d ee g ee d A tj	740893	6206026	7
d ee g ee d A tj sj i	1040584	14208786	9
d ee g A t k ee	474837	3969690	7
d ee g A d lj i v ee s tj	1525245	32597563	11
d ee g A d lj i v i j	1265923	21443147	10
d ee g A d i v ee tj sj i	1251957	25622016	11
d ee g ee rj E s s ee	1203010	16245832	9
d ee g l A dj i tj	1001767	11128011	8
d ee g l ee d A tj	1137432	11801471	8
d ee g l ee d A tj	1137432	11801471	8
d ee g lj A t	653767	3858601	6
d ee g lj i dj E tj	1093859	11869661	8
d O g m ee	278167	1154936	5
d O g m ee t	388147	2612576	6
d ee g m ee tj I z m	881608	12787460	9
d ee g m A tj i k	538633	5569697	8
d ee g m A tj i k ee	592542	8441538	9
d ee g m ee tj I chj i s kj i j	1085305	34025994	13
d ee g m ee tj I chj n ee s tj	1194628	31462108	12
d ee g m ee tj I chj n i j	941107	20747280	11
d ee g n A tj	420868	2737566	6
d ee g nj i v A tj	630975	7329486	8
d ee g nj I tj	447919	2886244	6
d ee g ee v A rj i v ee tj sj i	1543750	44585184	13
d ee g ee v O r	652546	6094138	7
d ee g ee v ee rj O n n ee s tj	1546015	46707828	13
d ee g ee v ee rj I tj	1079706	14778968	9
d ee g ee v ee rj I tj sj i	1387839	27929938	11
d ee g ee v O r n i j	1037566	18552280	10
d ee g ee nj A l kj i	754581	10195341	9
d ee g ee nj A tj	539258	4767386	7
d ee g ee r A tj	740893	6206026	7
d ee g ee rj E tj	818098	6693476	7
d ee g rj i s tj I	1004029	10361470	8
d ee g r u zh A tj sj i	1234104	21185366	10
d ee g r u zj I tj	1045804	11512141	8
d ee g r u zj I tj	1045804	11512141	8
d ee g r u zj I tj sj i	1353937	23039748	10
d ee g r u zj I tj sj i	1353937	23039748	10
d ee g r U s k ee	797717	8398465	8
d ee g r I s tj	810866	7293746	7
d ee g u lj A tj	664134	5785458	7
d ee g u lj A tj sj i	963825	13488921	9
d ee d A tj	634203	2205056	5
d ee d A chj i	668577	3250542	6
d ee dj i k A e d r	1057258	15613414	9
d ee dj E l ee tj	1160437	8735399	7
d ee dj i lj I tj	1072960	8134738	7
d ee dj E l k ee	983813	6807175	7
d ee dj i r zh A tj	1351095	13717158	8
d ee dj i r zh A tj sj i	1650786	26550754	10
d ee dj E r zh i v ee tj sj i	2017179	46367124	12
d ee d nj i sj	777431	4267130	6
d ee d r A tj	1059578	5317058	6
d ee d U m ee tj	735305	5944091	7
d ee d U m ee tj sj i	1089869	13748296	9
d ee d U m i v ee tj sj i	1305528	24936336	11
d ee j E z dj i tj	1370824	13734148	8
d ee j E z dj i tj sj i	1683178	26570344	10
d ee j E z t k ee	1054449	10192961	8
d ee j i z zh A tj	1221269	12608054	8
d ee j i z zh A chj i j	1379473	22922111	10
d ee j E nj i j i	746577	7647201	8
d ee j O n i j	634176	5204702	7
d ee j E s tj	685566	4212690	6
d ee j E x ee tj	673035	5630501	7
d O sh	176624	176624	3
d ee zh A rj i v ee tj sj i	1556120	30796939	11
d ee zh A rj i tj	961148	7549178	7
d ee zh A rj i tj sj i	1273502	16621934	9
d ee zh A tj	580716	2074485	5
d ee zh A tj	580716	2074485	5
d ee zh d A tj sj i	1284901	12361110	8
d ee zh dj i v A lj n i j	1639291	33051727	11
d ee zh dj i v A nj i j i	1435595	26274991	11
d ee zh dj i vj I k	1157917	9523112	8
d ee zh dj i v O j	1228036	12003198	8
d ee zh dj i mj E r	1144291	12145569	8
d ee zh dj i p rj i j O m nj i k	1798267	53712946	14
d O zh dj i k	821699	3591368	6
d ee zh dj I n ee	1046496	7128506	7
d ee zh dj I n k ee	1086141	9421452	8
d ee zh dj I tj	1025436	5225658	6
d O zh dj i chj i k	1018576	8662970	8
d ee zh dj I shshj i	1100568	7425542	7
d ee zh d lj i v ee	1698024	14567586	8
d ee zh d lj I v ee s tj	2052298	31457306	10
d ee zh d lj I v i j	1793536	20492634	9
d O sh tj	310688	802214	4
d ee zh ee v A tj	873832	6570196	7
d ee zh E chj	589912	1968315	5
d ee zh i d A tj sj i	1243927	16197159	9
d ee zh I n kj i	650023	4257562	7
d ee zh I tj i j i	914452	9046396	8
d ee zh I tj	597436	2128003	5
d ee zh r A tj	985210	5054600	6
d O z ee	449540	952769	4
d ee z ee m U zh nj i j	1248362	20683488	10
d ee z ee p r A f k ee	1256993	19351860	10
d ee z A t ee r	1015989	8524210	7
d ee z v A nj i v ee tj sj i	1636763	36638304	12
d ee z v A tj sj i	1187410	11423058	8
d ee z v ee lj E nj i j i	1659070	30809028	11
d ee z v O lj i n n ee s tj	1750779	43604538	12
d ee z v O lj i n n i j	1500408	29887848	11
d ee z v ee lj I tj i lj n i j	2101090	60279224	13
d ee z v O lj i tj	1304271	13278390	8
d ee z v ee lj A tj sj i	1694442	26696621	10
d ee z v ee nj I tj sj i	1458564	22113927	10
d ee zj i mj E t r	986310	11381639	8
d ee zj i mj i t rj I chj i s kj i j	1754613	68033726	15
d ee zj i mj E t rj i j i	1484745	28492312	11
d ee zj i m ee v A tj	1024462	13524585	9
d ee zj i r O f k ee	1204638	14295930	9
d ee zj i r O v ee chj n i j	1624358	38720888	12
d ee zj i r O f shshj i k	1373545	19974296	10
d ee zj i r O f shshj i ts ee	1543338	30735712	11
d ee z n ee v A tj sj i	1367492	21495384	10
d ee z n A nj i j i	1018645	12516905	9
d ee z n A tj sj i	1082767	10599587	8
d ee z O r	804531	2955476	5
d ee z O r n i j	1189551	12012343	8
d ee z O r n i j	1189551	12012343	8
d ee z O r shshj i k	1254223	10722087	8
d ee z rj i v A nj i j i	1630358	28503553	11
d ee z rj i v A tj	1400399	12913134	8
d ee z rj E l i j	1641777	15647451	8
d ee z rj E tj	1259895	6086790	6
d ee i g r A tj	650299	5697786	7
d ee i g r A tj sj i	949990	13308636	9
d ee I g r i v ee nj i j i	1151032	29116000	12
d ee I g r i v ee tj sj i	1263469	25904608	11
d ee i z b r A tj	1263666	12638895	8
d ee I lj nj i k	652740	4760938	7
d ee I lj nj i ts ee	808584	9255098	8
d ee I lj n i j	683307	6097938	7
d ee I lj shshj i ts ee	920956	10120170	8
d ee i m pj i rj i a lj i s tj I chj i s kj i j	1970327	147227912	20
d ee i s k A tj sj i	770470	11095549	9
d ee I s kj i v ee tj sj i	1083462	22330716	11
d ee i s t ee rj I chj i s kj i j	1573456	54619486	14
d ee i s t O rj i j i	1171854	19878684	10
d ee I tj	247032	681039	4
d ee I tj	247032	681039	4
d ee I tj sj i	555165	3228786	6
d ee I tj sj i	555165	3228786	6
d O j k ee	364707	1307396	5
d O j n ee	439677	1579346	5
d ee j nj I k	550323	2525872	6
d ee j nj I ts ee	701955	5589368	7
d O j n ee s tj	774693	6573734	7
d O j n i j	516222	3123166	6
d O j r ee	643167	2317496	5
d ee j tj I	575190	1880496	5
d O k	97774	97774	3
d O k ee	153140	422309	4
d ee k A z ee n n ee s tj	1129632	25760316	11
d ee k ee z A tj i lj n ee s tj	1614375	51626636	13
d ee k ee z A tj i lj n i j	1344654	36190798	12
d ee k ee z A tj i lj s t vj i n n i j	2212005	109344610	17
d ee k ee z A tj i lj s t v ee	1889775	53401902	13
d ee k ee z A tj	662337	5883786	7
d ee k ee z U j i m ee s tj	1204384	33380181	12
d ee k ee z U j i m i j	964459	22121493	11
d ee k A s chj i k	543349	5710222	8
d ee k A s chj i ts ee	703485	10605750	9
d ee k A lj i v ee tj sj i	1174025	24543244	11
d ee k ee lj I tj	666106	5875238	7
d ee k ee lj I tj sj i	974239	13653339	9
d ee k A n chj i v ee tj sj i	1109547	26727040	12
d ee k A p ee tj	389376	3917354	7
d ee k ee pj i t ee lj i s tj I chj i s kj i j	1962445	125510286	19
d ee k A p i v ee tj sj i	959209	19049168	11
d ee k ee r A p k ee tj sj i	1097317	27776619	12
d ee k ee t A tj	501230	4711490	7
d ee k ee t A tj sj i	800921	11452389	9
d ee k ee tj I tj	530681	4916288	7
d ee k ee tj I tj sj i	838814	11834214	9
d ee k A t i v ee tj sj i	1051273	21403772	11
d ee k v A sj i tj	629578	7626498	8
d ee k v A sj i tj sj i	941932	16491112	10
d ee k v A sh i v ee tj sj i	1172415	28808492	12
d O kj i r	236561	1393166	5
d ee kj i d A tj	552241	5110218	7
d ee kj I n u tj	379528	3771788	7
d ee kj i p A tj	352173	3559834	7
d ee kj i pj E tj	371673	3742539	7
d ee kj i s A tj	474942	4511206	7
d ee kj I s n u tj	557134	6973646	8
d ee k l A t	498664	3278600	6
d ee k l ee d n O j	1111781	15511774	9
d ee k l ee d n I j i	1182557	19658768	10
d ee k l A t chj i k	779828	10473498	9
d ee k l A t chj i ts ee	939964	17626614	10
d ee k l A d i v ee tj sj i	1457724	36747194	12
d ee k l A s s ee v i j	1270064	27721497	11
d ee k lj i v A tj	722819	8713374	8
d ee k lj E i tj	573432	5533048	7
d ee k lj i k A tj sj i	856110	15808956	10
d ee k lj I k ee tj sj i	944370	17030262	10
d ee k ee v A tj	480442	4560226	7
d O k ee v i j	462652	4322758	7
d ee k ee v i lj A tj	849922	12597642	9
d ee k ee lj i	470658	3108186	6
d ee k ee l ee tj I tj	988931	13860528	9
d ee k ee l O tj	657281	5785638	7
d ee k ee n A tj	423275	4144250	7
d ee k O n chj i tj	526019	6509898	8
d ee k O n chj i tj sj i	838373	14524374	10
d ee k ee p A tj	392093	3917354	7
d ee k ee p A tj sj i	691784	9940074	9
d ee k ee p tj I tj	593048	7166549	8
d ee k ee r mj I tj	667464	8173169	8
d ee k ee sj I tj	552349	5069720	7
d ee k r A sj i tj	758881	9111525	8
d ee k rj i chj A tj sj i	995886	17982603	10
d ee k r ee I tj	609825	5683448	7
d ee k r ee sh I tj	803009	9258432	8
d ee k r u zh I tj sj i	1128958	19974150	10
d ee k r u zh I tj sj i	1128958	19974150	10
d ee k r u tj I tj	737196	8873381	8
d ee k r u tj I tj sj i	1045329	18654468	10
d ee k r U chj i v ee tj sj i	1258199	31815996	12
d ee k r I tj	522734	3440702	6
d O k t ee r	489934	3422336	6
d ee k t ee r A lj n ee s tj	1566577	41383038	12
d ee k t ee r A lj n i j	1296856	28184196	11
d ee k t ee r A n t	881255	13019170	9
d ee k t ee r A n t s kj i j	1330178	41087964	13
d ee k t ee r ee n t U r ee	1397796	36562144	12
